City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,portsmouth,50.799,-1.0913,11.06,87,18,3.58,GB,1667587585
367,tshikapa,-6.4167,20.8,22.11,90,97,0.59,CD,1667587586
368,damghan,36.1683,54.348,13.69,47,16,1.7,IR,1667587586
369,ancud,-41.8697,-73.8203,14.16,79,100,4.1,CL,1667587586
370,kholmogory,64.2229,41.656,-5.98,98,63,1.06,RU,1667587587
371,baracoa,20.3467,-74.4958,27.83,67,14,3.69,CU,1667587587
372,balabac,7.9868,117.0645,26.97,81,97,1.52,PH,1667587587
373,santa lucia,27.9117,-15.5407,18.76,68,20,9.26,ES,1667587588
374,airai,-8.9266,125.4092,15.76,83,71,0.82,TL,1667587588
375,fort nelson,58.8053,-122.7002,-9.47,79,100,3.09,CA,1667587516
376,ilinskiy,55.619,38.1182,1.32,80,100,2.0,RU,1667587589
377,naze,28.3667,129.4833,17.51,67,25,6.29,JP,1667587589
378,marzuq,14.4,46.4667,20.78,67,1,1.81,YE,1667587590
379,amahai,-3.3333,128.9167,25.6,84,100,1.45,ID,1667587498
380,turbat,26.0023,63.044,24.15,55,99,1.33,PK,1667587591
381,chardara,41.2547,67.9692,15.0,74,77,1.41,KZ,1667587591
382,ortona,42.3496,14.4039,16.88,84,100,0.76,IT,1667587592
383,beidao,34.5686,105.8933,10.49,81,69,1.93,CN,1667587592
384,lejanias,3.5251,-74.0216,25.29,68,83,2.43,CO,1667587592
385,poso,-1.3959,120.7524,24.53,87,100,2.14,ID,1667587593
386,zaysan,47.4667,84.8667,5.81,46,5,1.26,KZ,1667587593
387,ponta delgada,37.7333,-25.6667,21.95,94,75,5.66,PT,1667587593
388,chippewa falls,44.9369,-91.3929,6.1,84,100,3.6,US,1667587400
389,rabo de peixe,37.8,-25.5833,21.27,100,75,5.66,PT,1667587330
390,nicoya,10.1483,-85.452,25.08,90,100,0.99,CR,1667587594
391,dornesti,47.8717,26.0043,10.42,79,87,2.15,RO,1667587594
392,jeremie,18.65,-74.1167,27.94,72,27,3.04,HT,1667587594
393,balkanabat,39.5108,54.3671,14.26,54,15,4.52,TM,1667587595
394,mustla,58.2343,25.8584,3.38,83,5,3.09,EE,1667587595
395,pindi bhattian,31.8978,73.273,22.35,37,100,3.16,PK,1667587595
396,enshi,30.3,109.4833,15.2,85,100,0.37,CN,1667587596
397,morgan city,29.6994,-91.2068,28.0,74,100,6.4,US,1667587596
398,kaoma,-14.7833,24.8,18.6,89,100,1.0,ZM,1667587596
399,atoyac,20.0167,-103.5333,28.07,34,0,1.47,MX,1667587597
400,klaksvik,62.2266,-6.589,6.51,93,100,11.86,FO,1667587597
401,namatanai,-3.6667,152.4333,26.12,80,100,0.48,PG,1667587597
402,bilma,18.6853,12.9164,23.39,21,100,2.75,NE,1667587598
403,vila velha,-20.3297,-40.2925,24.97,67,75,7.72,BR,1667587598
404,kanigoro,-8.13,112.219,23.98,94,100,1.12,ID,1667587598
405,makhu,31.1033,74.9978,22.23,43,48,3.02,IN,1667587599
406,alofi,-19.0595,-169.9187,23.94,88,75,4.12,NU,1667587557
407,port said,31.2565,32.2841,21.99,68,0,3.09,EG,1667587599
408,shahreza,32.0339,51.8794,11.64,53,0,1.81,IR,1667587600
409,troy,42.6056,-83.1499,23.79,58,100,3.13,US,1667587386
410,bati,11.1833,40.0167,21.61,40,79,1.09,ET,1667587600
411,bageshwar,29.85,79.7667,13.83,82,0,1.09,IN,1667587600
412,pizarro,4.9533,-77.366,23.62,95,100,2.61,CO,1667587601
413,thinadhoo,0.5333,72.9333,27.43,78,39,5.95,MV,1667587601
414,tual,-5.6667,132.75,29.1,72,74,3.85,ID,1667587601
415,hartselle,34.4434,-86.9353,26.02,44,0,5.28,US,1667587602
416,diemen,52.3416,4.9681,9.44,91,20,2.06,NL,1667587602
417,xining,36.6167,101.7667,2.13,61,100,0.42,CN,1667587602
418,killam,52.7834,-111.8518,-3.53,75,42,1.82,CA,1667587603
419,ostrovnoy,68.0531,39.5131,2.37,96,100,6.54,RU,1667587603
420,lokosovo,61.1333,74.8167,-0.51,96,100,3.5,RU,1667587603
421,sao gabriel,-30.3364,-54.32,22.23,45,0,6.28,BR,1667587603
422,florianopolis,-27.6146,-48.5012,21.42,78,75,7.2,BR,1667586872
423,aquiraz,-3.9014,-38.3911,32.47,64,83,4.52,BR,1667587604
424,nelson bay,-32.7167,152.15,13.89,97,3,2.24,AU,1667587604
425,bac lieu,9.285,105.7244,25.39,88,100,6.14,VN,1667587605
426,lujan,-34.5703,-59.105,27.29,35,0,1.79,AR,1667587358
427,nanortalik,60.1432,-45.2371,1.67,78,95,5.8,GL,1667587588
428,razdolinsk,58.4211,94.6658,-4.46,98,99,1.52,RU,1667587605
429,bhandara,21.1667,79.65,19.75,68,0,1.02,IN,1667587605
430,deputatskiy,69.3,139.9,-26.05,86,95,1.32,RU,1667587606
431,ballina,-28.8667,153.5667,14.45,99,39,3.01,AU,1667587606
432,mporokoso,-9.3727,30.125,17.98,72,99,1.04,ZM,1667587606
433,kedrovyy,56.1667,91.8167,-1.77,97,9,1.09,RU,1667587607
434,grand-santi,4.25,-54.3833,26.81,85,98,0.46,GF,1667587607
435,luganville,-15.5333,167.1667,25.53,79,6,0.6,VU,1667587607
436,at-bashi,41.1702,75.8106,1.75,79,100,0.35,KG,1667587608
437,port macquarie,-31.4333,152.9167,11.61,78,24,1.92,AU,1667587608
438,visby,57.6409,18.296,9.9,81,0,8.75,SE,1667587608
439,lompoc,34.6391,-120.4579,19.36,45,75,2.24,US,1667587556
440,collie,-33.3667,116.15,7.53,97,6,2.14,AU,1667587609
441,vila franca do campo,37.7167,-25.4333,21.78,95,92,2.95,PT,1667587540
442,staroshcherbinovskaya,46.6311,38.6742,8.17,83,100,3.25,RU,1667587609
443,lingdong,46.5669,131.1453,-4.13,45,83,3.51,CN,1667587609
444,san quintin,30.4833,-115.95,17.81,36,62,3.22,MX,1667587573
445,tateyama,34.9833,139.8667,14.5,72,100,7.18,JP,1667587610
446,bentiu,9.2333,29.8333,25.86,38,5,2.04,SS,1667587610
447,ambulu,-8.345,113.6058,24.42,94,100,1.38,ID,1667587610
448,griffith,41.5284,-87.4237,21.26,72,75,7.2,US,1667587611
449,vammala,61.3333,22.9,5.39,97,18,2.14,FI,1667587611
450,rosetown,51.5501,-108.0014,-4.08,86,11,2.57,CA,1667587611
451,port-gentil,-0.7193,8.7815,24.98,94,40,1.54,GA,1667587612
452,sinnamary,5.3833,-52.95,27.28,76,100,3.6,GF,1667587512
453,baculin,7.4525,126.5842,25.66,87,100,2.43,PH,1667587612
454,monrovia,6.3005,-10.7969,26.06,86,89,3.13,LR,1667587322
455,doha,25.2867,51.5333,27.99,57,0,6.17,QA,1667587612
456,cockburn town,21.4612,-71.1419,26.99,69,86,4.66,TC,1667587335
457,ahipara,-35.1667,173.1667,15.84,79,1,3.67,NZ,1667587613
458,broken hill,-31.95,141.4333,13.83,51,0,3.41,AU,1667587613
459,udayagiri,20.1333,84.3833,16.04,64,0,1.45,IN,1667587614
460,stephenville,32.2207,-98.2023,28.07,54,75,7.2,US,1667587521
461,tripoli,32.8752,13.1875,23.3,37,2,3.79,LY,1667587330
462,puerto lempira,15.2667,-83.7667,29.43,70,100,2.58,HN,1667587614
463,buraydah,26.326,43.975,23.25,33,61,4.79,SA,1667587334
464,sao filipe,14.8961,-24.4956,27.5,59,100,3.26,CV,1667587614
465,lydenburg,-25.0978,30.4597,18.55,75,100,1.09,ZA,1667587615
466,vardo,70.3705,31.1107,2.99,93,40,8.75,NO,1667587615
467,sarakhs,36.5449,61.1577,14.49,54,5,1.96,IR,1667587615
468,bonavista,48.6499,-53.1147,6.51,74,57,1.66,CA,1667587616
469,xinzhi,36.4989,111.7047,10.02,67,98,1.11,CN,1667587616
470,mount gambier,-37.8333,140.7667,6.19,97,18,2.3,AU,1667587604
471,smithers,54.7804,-127.1743,-0.82,93,100,1.03,CA,1667587616
472,lusambo,-4.9667,23.45,21.99,93,94,1.03,CD,1667587617
473,iwanai,42.9744,140.5089,4.88,67,95,5.01,JP,1667587617
474,gat,31.61,34.7642,20.45,58,47,3.03,IL,1667587471
475,nishihara,26.1842,127.7558,21.6,64,100,5.14,JP,1667587618
476,qaqortoq,60.7167,-46.0333,0.92,70,100,4.09,GL,1667587618
477,islahiye,37.025,36.6306,14.49,67,6,1.65,TR,1667587618
478,nizwa,22.9333,57.5333,23.13,32,6,0.56,OM,1667587619
479,vondrozo,-22.8167,47.2833,19.34,96,100,1.45,MG,1667587619
480,abha,18.2164,42.5053,17.14,82,20,1.54,SA,1667587478
481,sturgis,41.7992,-85.4192,21.81,59,100,9.77,US,1667587619
482,margate,51.3813,1.3862,9.83,76,2,1.79,GB,1667587620
483,san patricio,28.017,-97.5169,30.92,67,75,10.33,US,1667587620
484,port-cartier,50.0334,-66.8654,8.12,75,100,4.16,CA,1667587620
485,hoopstad,-27.8327,25.9083,17.56,67,1,4.91,ZA,1667587621
486,tahe,52.3333,124.7333,-8.47,61,5,4.2,CN,1667587621
487,yabelo,4.8833,38.0833,17.35,67,100,5.66,ET,1667587621
488,gilbues,-9.8317,-45.3439,27.46,63,81,3.16,BR,1667587622
489,batman,37.8874,41.1322,8.89,71,0,3.09,TR,1667587622
490,saldanha,-33.0117,17.9442,16.03,94,37,2.88,ZA,1667587622
491,tevriz,57.509,72.4042,2.8,77,100,5.72,RU,1667587623
492,caucaia,-3.7361,-38.6531,32.39,71,40,4.63,BR,1667587623
493,salalah,17.0151,54.0924,26.05,65,0,2.57,OM,1667587623
494,najran,17.4924,44.1277,23.36,31,4,1.53,SA,1667587473
495,gryfino,53.2524,14.4883,11.67,86,100,3.18,PL,1667587449
496,zary,51.6421,15.1373,9.43,93,100,2.68,PL,1667587624
497,akdagmadeni,39.6603,35.8836,8.24,57,6,2.55,TR,1667587624
498,shediac,46.2198,-64.5411,20.29,42,75,6.17,CA,1667587521
499,alekseyevka,50.6309,38.6903,2.87,84,100,1.43,RU,1667587625
500,shancheng,34.7953,116.0817,8.12,41,0,1.01,CN,1667587625
501,teahupoo,-17.8333,-149.2667,23.98,85,100,8.32,PF,1667587626
502,shingu,33.7333,135.9833,11.92,74,0,2.56,JP,1667587626
503,anaconda,46.1285,-112.9423,2.55,64,100,4.14,US,1667587626
504,komsomolskiy,40.4272,71.7189,11.4,87,75,1.03,UZ,1667587627
505,kaz,52.9113,87.3105,1.83,84,38,1.35,RU,1667587627
506,concordia,-31.393,-58.0209,24.04,39,20,2.68,AR,1667587627
507,kidero,42.1932,45.9614,-2.05,92,85,1.2,RU,1667587628
508,chumikan,54.7183,135.315,-6.45,74,100,8.51,RU,1667587628
509,christchurch,-43.5333,172.6333,12.73,72,95,4.63,NZ,1667587501
510,half moon bay,37.4636,-122.4286,16.97,64,100,2.06,US,1667587628
511,cedar city,37.6775,-113.0619,0.78,74,0,1.54,US,1667587629
512,ilorin,8.5,4.55,29.98,48,100,1.52,NG,1667587629
513,almaznyy,48.0448,40.045,3.73,93,99,1.16,RU,1667587629
514,mayahi,13.9553,7.6712,27.51,17,33,4.27,NE,1667587630
515,iskateley,67.6803,53.1512,-2.85,93,100,4.61,RU,1667587630
516,liverpool,53.4106,-2.9779,10.46,83,40,3.6,GB,1667587630
517,conceicao do araguaia,-8.2578,-49.2647,28.74,67,100,1.15,BR,1667587631
518,santa vitoria do palmar,-33.5189,-53.3681,18.3,54,0,5.16,BR,1667587130
519,souillac,-20.5167,57.5167,23.21,88,40,0.0,MU,1667587631
520,pundaguitan,6.3711,126.1689,28.05,76,100,4.31,PH,1667587632
521,upata,8.0086,-62.3989,22.32,91,100,1.98,VE,1667587632
522,mayskiy,47.6931,40.1025,4.67,91,100,2.28,RU,1667587632
523,maldonado,-34.6667,-54.9167,20.66,53,3,6.26,UY,1667587633
524,mama,58.3106,112.8986,-11.42,98,100,1.57,RU,1667587633
525,consuegra,39.4625,-3.608,11.99,32,100,2.99,ES,1667587633
526,kavadarci,41.4331,22.0119,14.69,71,100,1.84,MK,1667587634
527,ilia,37.75,21.5833,17.16,79,0,1.5,GR,1667587634
528,touros,-5.1989,-35.4608,28.19,67,61,4.17,BR,1667587634
529,mezen,65.8522,44.24,-0.37,91,100,2.9,RU,1667587635
530,tura,25.5198,90.2201,18.4,87,0,1.82,IN,1667587635
531,aswan,24.0934,32.907,25.61,25,0,2.57,EG,1667587635
532,khlung,12.4547,102.2214,27.78,69,78,1.99,TH,1667587636
533,shache,38.4167,77.2406,8.72,34,20,2.11,CN,1667587636
534,bitlis,38.5,42.25,4.51,54,11,2.79,TR,1667587637
535,tilichiki,60.4667,166.1,0.8,98,100,15.55,RU,1667587637
536,haines junction,60.7522,-137.5108,-10.03,57,100,6.69,CA,1667587637
537,shu,43.5983,73.7614,11.9,67,100,1.72,KZ,1667587638
538,sukhumi,43.0033,41.0153,11.83,88,83,2.71,GE,1667587638
539,saint-paul,-21.0096,55.2707,23.06,82,65,0.76,RE,1667587638
540,belaya gora,68.5333,146.4167,-28.2,100,98,0.74,RU,1667587639
541,lohja,60.2486,24.0653,5.53,85,100,3.05,FI,1667587639
542,adelanto,34.5828,-117.4092,16.9,27,18,1.87,US,1667587640
543,kargopol,61.5071,38.9456,-7.0,98,66,1.0,RU,1667587640
544,magadan,59.5667,150.8,-9.15,87,100,3.63,RU,1667587640
545,tazovskiy,67.4667,78.7,-11.27,96,97,4.03,RU,1667587641
546,maceio,-9.6658,-35.7353,25.69,88,75,4.63,BR,1667587263
547,savannah bight,16.45,-85.85,27.92,77,100,6.29,HN,1667587641
548,vaitape,-16.5167,-151.75,24.67,86,94,11.73,PF,1667587642
549,guangyuan,32.442,105.823,14.19,89,100,0.34,CN,1667587642
550,buala,-8.145,159.5921,26.28,81,83,0.95,SB,1667587642
551,bougouni,11.417,-7.479,27.27,25,99,1.03,ML,1667587643
552,fernley,39.608,-119.2518,11.56,38,100,0.89,US,1667587643
553,krasnoselkup,65.7,82.4667,-10.24,97,89,3.17,RU,1667587643
554,nhulunbuy,-12.2333,136.7667,23.34,83,38,0.0,AU,1667587614
555,berdigestyakh,62.0989,126.6992,-12.72,95,100,2.77,RU,1667587644
556,asfi,32.2994,-9.2372,19.73,75,5,6.87,MA,1667587644
557,mount isa,-20.7333,139.5,19.87,26,0,3.09,AU,1667587644
558,verkhnevilyuysk,63.4453,120.3167,-10.26,92,100,3.91,RU,1667587645
559,ariano irpino,41.1489,15.0833,13.03,87,100,5.14,IT,1667587645
560,beringovskiy,63.05,179.3167,-15.6,94,87,1.21,RU,1667587646
561,harnosand,62.6323,17.9379,8.01,90,100,6.53,SE,1667587646
562,nichinan,31.6,131.3667,14.13,73,41,2.03,JP,1667587646
563,tsirguliina,57.864,26.1947,4.49,93,1,2.39,EE,1667587647
564,kurchum,48.5722,83.6542,5.81,45,8,1.94,KZ,1667587647
565,dawson creek,55.7666,-120.2362,2.8,56,0,2.57,CA,1667587647
566,doka,13.5167,35.7667,27.91,33,0,3.27,SD,1667587648
567,bealanana,-14.55,48.7333,18.04,90,2,0.47,MG,1667587648
568,cosala,24.4125,-106.6908,29.45,32,19,2.21,MX,1667587579
569,pangody,65.85,74.4859,-11.25,98,95,2.82,RU,1667587648
570,senneterre,48.3835,-77.2328,16.61,57,100,7.56,CA,1667587649
571,mmabatho,-25.85,25.6333,19.98,68,7,4.63,ZA,1667587649
